Name,Extension,Size_MB,RelativePath,WebsiteCategory,Subcategory,PlannedUse,TargetFolder
Suzuki-Ertiga-Hybrid-GX-Hero-[FLIP]-[FIX-LAYERS]-copy_1-GX3cf9.webp,.webp,0.054,cms.suzukihyperlocal.com\Suzuki-Ertiga-Hybrid-GX-Hero-[FLIP]-[FIX-LAYERS]-copy_1-GX3cf9.webp,ERTIGA_HYBRID,Product/color/interior,Product page + catalog,PRODUCTS/ERTIGA_HYBRID
suzuki-luncurkan-tampilan-baru-new-carry-pick-up4d55.jpg,.jpg,0.157,cms.suzukihyperlocal.com\suzuki-luncurkan-tampilan-baru-new-carry-pick-up4d55.jpg,NEW_CARRY,Product/color,Product page + catalog,PRODUCTS/NEW_CARRY
tachometer_mobil_suzuki_dealer_suzuki4683.jpg,.jpg,0.087,cms.suzukihyperlocal.com\tachometer_mobil_suzuki_dealer_suzuki4683.jpg,ARTICLE_MEDIA,Article / educational / maintenance image,"Blog/SEO article; optional, not homepage",ARTICLES
tanda_tombol_dashboard_bermasalah41e0.webp,.webp,0.023,cms.suzukihyperlocal.com\tanda_tombol_dashboard_bermasalah41e0.webp,ARTICLE_MEDIA,Article / educational / maintenance image,"Blog/SEO article; optional, not homepage",ARTICLES
thumbnail_GXf9a9.webp,.webp,0.048,cms.suzukihyperlocal.com\thumbnail_GXf9a9.webp,ARTICLE_MEDIA,Article image,Blog/SEO article,ARTICLES
tips-agar-posisi-duduk-nyaman-dan-aman-saat-berkendara_thumbce32.png,.png,0.372,cms.suzukihyperlocal.com\tips-agar-posisi-duduk-nyaman-dan-aman-saat-berkendara_thumbce32.png,ARTICLE_MEDIA,Article image,Blog/SEO article,ARTICLES
transmisi_mobil_dealer_suzuki0c15.jpg,.jpg,0.151,cms.suzukihyperlocal.com\transmisi_mobil_dealer_suzuki0c15.jpg,ARTICLE_MEDIA,Article / educational / maintenance image,"Blog/SEO article; optional, not homepage",ARTICLES
Untitled-1-Recovered-Recovered-Recovered5058.jpg,.jpg,0.251,cms.suzukihyperlocal.com\Untitled-1-Recovered-Recovered-Recovered5058.jpg,ARTICLE_MEDIA,Article image,Blog/SEO article,ARTICLES
website81d9.jpg,.jpg,0.414,cms.suzukihyperlocal.com\website81d9.jpg,ASSET_REFERENCE,Generic/technical visual,Archive/reference; not core content,ARCHIVE/REFERENCE
WhatsApp-Image-2022-06-23-at-14.15.266945.jpeg,.jpeg,0.275,cms.suzukihyperlocal.com\WhatsApp-Image-2022-06-23-at-14.15.266945.jpeg,CONTACT_UI,Contact asset,Contact/WhatsApp,BRAND_UI/ICONS
White-NEW_CARRY_PICK-UP95de.webp,.webp,0.04,cms.suzukihyperlocal.com\White-NEW_CARRY_PICK-UP95de.webp,NEW_CARRY,Product/color,Product page + catalog,PRODUCTS/NEW_CARRY
White-S-PRESSO3060.webp,.webp,0.052,cms.suzukihyperlocal.com\White-S-PRESSO3060.webp,S_PRESSO,Product asset,Product page + catalog,PRODUCTS/S_PRESSO
XL71d55.jpg,.jpg,0.533,cms.suzukihyperlocal.com\XL71d55.jpg,XL7_HYBRID,Product asset,Homepage hero + product page,PRODUCTS/XL7_HYBRID
suzukilogo-pp-removebg-preview.png,.png,0.08,cms.suzukihyperlocal.com\images\defaults\suzukilogo-pp-removebg-preview.png,BRAND_UI,Logo/icon,Header/footer/UI,BRAND_UI/ICONS
total-penjualan-bulan-agustus-2022-meningkat-suzuki-xl7-jadi-salah-satu-kontributor-positif1664342992_thumb.png,.png,0.0,d2fgf7u961ce77.cloudfront.net\uploads\news\total-penjualan-bulan-agustus-2022-meningkat-suzuki-xl7-jadi-salah-satu-kontributor-positif1664342992_thumb.png,XL7_HYBRID,Product asset,Homepage hero + product page,PRODUCTS/XL7_HYBRID
unnamed.jpg,.jpg,0.125,lh6.googleusercontent.com\unnamed.jpg,EXTERNAL_REFERENCE,External-source asset,Archive/reference; do not publish automatically,ARCHIVE/REFERENCE
la-brands-400.svg,.svg,0.884,maxst.icons8.com\vue-static\landings\line-awesome\line-awesome\1.3.0\fonts\la-brands-400.svg,BRAND_UI,Logo/icon,Header/footer/UI,BRAND_UI/ICONS
la-regular-400.svg,.svg,0.108,maxst.icons8.com\vue-static\landings\line-awesome\line-awesome\1.3.0\fonts\la-regular-400.svg,BRAND_UI,Logo/icon,Header/footer/UI,BRAND_UI/ICONS
la-solid-900.svg,.svg,0.88,maxst.icons8.com\vue-static\landings\line-awesome\line-awesome\1.3.0\fonts\la-solid-900.svg,BRAND_UI,Logo/icon,Header/footer/UI,BRAND_UI/ICONS
54982-suzuki-baleno-giias-2022-suaradotcom-manuel-j-nainggolan.jpg,.jpg,0.049,media.suara.com\pictures\653x366\2022\08\12\54982-suzuki-baleno-giias-2022-suaradotcom-manuel-j-nainggolan.jpg,BALENO,Product asset,Product page + catalog if confirmed,ARCHIVE/REFERENCE
49884-giias-2022-suzuki-s-presso.jpg,.jpg,0.054,media.suara.com\pictures\653x366\2022\08\14\49884-giias-2022-suzuki-s-presso.jpg,S_PRESSO,Product asset,Product page + catalog,PRODUCTS/S_PRESSO
car-replace-tire-and-wheels-free.jpg,.jpg,0.057,nmaa.co.id\wp-content\uploads\2021\03\car-replace-tire-and-wheels-free.jpg,EXTERNAL_REFERENCE,External-source asset,Archive/reference; do not publish automatically,ARCHIVE/REFERENCE
freepik-wiper-mobil-ulti-2.jpg,.jpg,0.048,nmaa.co.id\wp-content\uploads\2021\06\freepik-wiper-mobil-ulti-2.jpg,EXTERNAL_REFERENCE,External-source asset,Archive/reference; do not publish automatically,ARCHIVE/REFERENCE
banner.webp,.webp,0.028,suzukitradajateng.co.id\assets\images\banner.webp,PROMO_HERO_BANNER,Banner/hero,Homepage/promo,HOME/PROMO
battery ertiga hybrid.webp,.webp,0.495,suzukitradajateng.co.id\assets\images\battery ertiga hybrid.webp,ERTIGA_HYBRID,Product/color/interior,Product page + catalog,PRODUCTS/ERTIGA_HYBRID
ertiga-hybrid-cruise.webp,.webp,0.061,suzukitradajateng.co.id\assets\images\ertiga-hybrid-cruise.webp,ERTIGA_HYBRID,Product/color/interior,Product page + catalog,PRODUCTS/ERTIGA_HYBRID
ertiga-hybrid-gx.webp,.webp,0.115,suzukitradajateng.co.id\assets\images\ertiga-hybrid-gx.webp,ERTIGA_HYBRID,Product/color/interior,Product page + catalog,PRODUCTS/ERTIGA_HYBRID
FA DI-KV1- SUZUKI NEW ERTIGA 2024-LAYER (1) 1-min.webp,.webp,0.176,suzukitradajateng.co.id\assets\images\FA DI-KV1- SUZUKI NEW ERTIGA 2024-LAYER (1) 1-min.webp,ERTIGA_HYBRID,Product/color/interior,Product page + catalog,PRODUCTS/ERTIGA_HYBRID
feature.webp,.webp,0.083,suzukitradajateng.co.id\assets\images\feature.webp,FEATURE_SAFETY,Feature/safety,Relevant product page,FEATURES_SAFETY
Frame 317426.webp,.webp,0.0,suzukitradajateng.co.id\assets\images\Frame 317426.webp,ASSET_REFERENCE,Generic/technical visual,Archive/reference; not core content,ARCHIVE/REFERENCE
Frame 317492.webp,.webp,0.12,suzukitradajateng.co.id\assets\images\Frame 317492.webp,ASSET_REFERENCE,Generic/technical visual,Archive/reference; not core content,ARCHIVE/REFERENCE
modal-bg.webp,.webp,0.019,suzukitradajateng.co.id\assets\images\modal-bg.webp,UI_TECHNICAL,UI/technical asset,Archive/reference; not core website content,ARCHIVE/REFERENCE
Arctic White Pearl + Bluish Black Pearl.png,.png,0.326,suzukitradajateng.co.id\assets\images\e-vitara\Arctic White Pearl + Bluish Black Pearl.png,E_VITARA,Future/verify lineup,Produk,PRODUCTS/E_VITARA
Bluish Black Pearl.png,.png,0.298,suzukitradajateng.co.id\assets\images\e-vitara\Bluish Black Pearl.png,E_VITARA,Future/verify lineup,Produk,PRODUCTS/E_VITARA
Land Breeze Green Pearl Metallic + Bluish Black Pearl.png,.png,0.355,suzukitradajateng.co.id\assets\images\e-vitara\Land Breeze Green Pearl Metallic + Bluish Black Pearl.png,E_VITARA,Future/verify lineup,Produk,PRODUCTS/E_VITARA
BANNER EXTERIOR.png,.png,1.13,suzukitradajateng.co.id\assets\images\e-vitara\banner-interior-exterior\BANNER EXTERIOR.png,E_VITARA,Future/verify lineup,Produk,PRODUCTS/E_VITARA
BANNER INTERIOR.png,.png,1.43,suzukitradajateng.co.id\assets\images\e-vitara\banner-interior-exterior\BANNER INTERIOR.png,E_VITARA,Future/verify lineup,Produk,PRODUCTS/E_VITARA
Dynamic Design to Catch Your Eye.                        Made for Every Moment on the Road.png,.png,1.137,suzukitradajateng.co.id\assets\images\e-vitara\banners\Dynamic Design to Catch Your Eye.                        Made for Every Moment on the Road.png,E_VITARA,Future/verify lineup,Produk,PRODUCTS/E_VITARA
e-vitara_dekstop.png,.png,0.909,suzukitradajateng.co.id\assets\images\e-vitara\banners\e-vitara_dekstop.png,E_VITARA,Future/verify lineup,Produk,PRODUCTS/E_VITARA
INTEGRATED DISPLAY SYSTEM.png,.png,1.104,suzukitradajateng.co.id\assets\images\e-vitara\banners\INTEGRATED DISPLAY SYSTEM.png,E_VITARA,Future/verify lineup,Produk,PRODUCTS/E_VITARA
PROGRESS IS THE ROAD WE’VE NEVER STOPPED TAKING.png,.png,1.01,suzukitradajateng.co.id\assets\images\e-vitara\banners\PROGRESS IS THE ROAD WE’VE NEVER STOPPED TAKING.png,E_VITARA,Future/verify lineup,Produk,PRODUCTS/E_VITARA
Alloy Wheel 18’.png,.png,0.78,suzukitradajateng.co.id\assets\images\e-vitara\exterior\EXTERIOR\Alloy Wheel 18’.png,E_VITARA,Future/verify lineup,Produk,PRODUCTS/E_VITARA
Front LED Matrix Lamps.png,.png,1.017,suzukitradajateng.co.id\assets\images\e-vitara\exterior\EXTERIOR\Front LED Matrix Lamps.png,E_VITARA,Future/verify lineup,Produk,PRODUCTS/E_VITARA
Futuristic Front Look.png,.png,0.773,suzukitradajateng.co.id\assets\images\e-vitara\exterior\EXTERIOR\Futuristic Front Look.png,E_VITARA,Future/verify lineup,Produk,PRODUCTS/E_VITARA
Rear LED Matrix Lamps.png,.png,1.0,suzukitradajateng.co.id\assets\images\e-vitara\exterior\EXTERIOR\Rear LED Matrix Lamps.png,E_VITARA,Future/verify lineup,Produk,PRODUCTS/E_VITARA
6 Speakers with Inﬁnity Premium Sound System + Subwoofer.png,.png,1.62,suzukitradajateng.co.id\assets\images\e-vitara\interior\6 Speakers with Inﬁnity Premium Sound System + Subwoofer.png,E_VITARA,Future/verify lineup,Produk,PRODUCTS/E_VITARA
alloy wheel garnish18’’ satin silver_.png,.png,0.555,suzukitradajateng.co.id\assets\images\e-vitara\interior\alloy wheel garnish18’’ satin silver_.png,E_VITARA,Future/verify lineup,Produk,PRODUCTS/E_VITARA
ANTI PM2.5 AIR-CONDITIONER FILTER_.png,.png,1.074,suzukitradajateng.co.id\assets\images\e-vitara\interior\ANTI PM2.5 AIR-CONDITIONER FILTER_.png,E_VITARA,Future/verify lineup,Produk,PRODUCTS/E_VITARA
BACK DOOR SCUFF PLATE_.png,.png,1.419,suzukitradajateng.co.id\assets\images\e-vitara\interior\BACK DOOR SCUFF PLATE_.png,E_VITARA,Future/verify lineup,Produk,PRODUCTS/E_VITARA
Custom Ambient Lighting.png,.png,0.694,suzukitradajateng.co.id\assets\images\e-vitara\interior\Custom Ambient Lighting.png,E_VITARA,Future/verify lineup,Produk,PRODUCTS/E_VITARA
door handle pocket protector film_.png,.png,1.497,suzukitradajateng.co.id\assets\images\e-vitara\interior\door handle pocket protector film_.png,E_VITARA,Future/verify lineup,Produk,PRODUCTS/E_VITARA
Floating Centre Console.png,.png,0.667,suzukitradajateng.co.id\assets\images\e-vitara\interior\Floating Centre Console.png,E_VITARA,Future/verify lineup,Produk,PRODUCTS/E_VITARA
Front Center USB Port (Type A & C).png,.png,0.608,suzukitradajateng.co.id\assets\images\e-vitara\interior\Front Center USB Port (Type A & C).png,E_VITARA,Future/verify lineup,Produk,PRODUCTS/E_VITARA
LUGGAGE MAT TRAY_.png,.png,1.355,suzukitradajateng.co.id\assets\images\e-vitara\interior\LUGGAGE MAT TRAY_.png,E_VITARA,Future/verify lineup,Produk,PRODUCTS/E_VITARA
Luggage Space.png,.png,0.829,suzukitradajateng.co.id\assets\images\e-vitara\interior\Luggage Space.png,E_VITARA,Future/verify lineup,Produk,PRODUCTS/E_VITARA
MULTI ROOF RACK_.png,.png,0.897,suzukitradajateng.co.id\assets\images\e-vitara\interior\MULTI ROOF RACK_.png,E_VITARA,Future/verify lineup,Produk,PRODUCTS/E_VITARA
Panoramic Glass Roof.png,.png,1.047,suzukitradajateng.co.id\assets\images\e-vitara\interior\Panoramic Glass Roof.png,E_VITARA,Future/verify lineup,Produk,PRODUCTS/E_VITARA
Rear Passenger USB Port (Type A & C).png,.png,0.712,suzukitradajateng.co.id\assets\images\e-vitara\interior\Rear Passenger USB Port (Type A & C).png,E_VITARA,Future/verify lineup,Produk,PRODUCTS/E_VITARA
Side Sill Scuff_.png,.png,1.292,suzukitradajateng.co.id\assets\images\e-vitara\interior\Side Sill Scuff_.png,E_VITARA,Future/verify lineup,Produk,PRODUCTS/E_VITARA
SIDE UNDER GARNISH_.png,.png,0.858,suzukitradajateng.co.id\assets\images\e-vitara\interior\SIDE UNDER GARNISH_.png,E_VITARA,Future/verify lineup,Produk,PRODUCTS/E_VITARA
Squircle Steering Wheel.png,.png,1.082,suzukitradajateng.co.id\assets\images\e-vitara\interior\Squircle Steering Wheel.png,E_VITARA,Future/verify lineup,Produk,PRODUCTS/E_VITARA
ULTIMATE COMFORT.png,.png,0.444,suzukitradajateng.co.id\assets\images\e-vitara\interior\ULTIMATE COMFORT.png,E_VITARA,Future/verify lineup,Produk,PRODUCTS/E_VITARA
"Utility, Reﬁned for Maximum Ease.png",.png,0.342,"suzukitradajateng.co.id\assets\images\e-vitara\interior\Utility, Reﬁned for Maximum Ease.png",E_VITARA,Future/verify lineup,Produk,PRODUCTS/E_VITARA
Wheel Lock Nut Set_.png,.png,1.008,suzukitradajateng.co.id\assets\images\e-vitara\interior\Wheel Lock Nut Set_.png,E_VITARA,Future/verify lineup,Produk,PRODUCTS/E_VITARA
Wireless Charger.png,.png,0.586,suzukitradajateng.co.id\assets\images\e-vitara\interior\Wireless Charger.png,E_VITARA,Future/verify lineup,Produk,PRODUCTS/E_VITARA
Adaptive Cruise Control (ACC).png,.png,0.694,suzukitradajateng.co.id\assets\images\e-vitara\safety_support\SAFETY SUPPORT\Adaptive Cruise Control (ACC).png,E_VITARA,Future/verify lineup,Produk,PRODUCTS/E_VITARA
Adaptive High Beam System (AHS).png,.png,0.285,suzukitradajateng.co.id\assets\images\e-vitara\safety_support\SAFETY SUPPORT\Adaptive High Beam System (AHS).png,E_VITARA,Future/verify lineup,Produk,PRODUCTS/E_VITARA
Blind Spot Monitor (BSM).png,.png,0.434,suzukitradajateng.co.id\assets\images\e-vitara\safety_support\SAFETY SUPPORT\Blind Spot Monitor (BSM).png,E_VITARA,Future/verify lineup,Produk,PRODUCTS/E_VITARA
Dual Sensor Brake Support II (DSBS II).png,.png,0.413,suzukitradajateng.co.id\assets\images\e-vitara\safety_support\SAFETY SUPPORT\Dual Sensor Brake Support II (DSBS II).png,E_VITARA,Future/verify lineup,Produk,PRODUCTS/E_VITARA
Lane Departure Prevention (LDP).png,.png,0.331,suzukitradajateng.co.id\assets\images\e-vitara\safety_support\SAFETY SUPPORT\Lane Departure Prevention (LDP).png,E_VITARA,Future/verify lineup,Produk,PRODUCTS/E_VITARA
Lane Keep Assist (LKA).png,.png,0.276,suzukitradajateng.co.id\assets\images\e-vitara\safety_support\SAFETY SUPPORT\Lane Keep Assist (LKA).png,E_VITARA,Future/verify lineup,Produk,PRODUCTS/E_VITARA
Multiple Collision Braking.png,.png,0.341,suzukitradajateng.co.id\assets\images\e-vitara\safety_support\SAFETY SUPPORT\Multiple Collision Braking.png,E_VITARA,Future/verify lineup,Produk,PRODUCTS/E_VITARA
Rear Crossing Traﬃc Alert (RCTA).png,.png,0.323,suzukitradajateng.co.id\assets\images\e-vitara\safety_support\SAFETY SUPPORT\Rear Crossing Traﬃc Alert (RCTA).png,E_VITARA,Future/verify lineup,Produk,PRODUCTS/E_VITARA
SAFETY SUPPORT.png,.png,0.544,suzukitradajateng.co.id\assets\images\e-vitara\safety_support\SAFETY SUPPORT\SAFETY SUPPORT.png,E_VITARA,Future/verify lineup,Produk,PRODUCTS/E_VITARA
Battery & Range.png,.png,1.574,suzukitradajateng.co.id\assets\images\e-vitara\slideshow\Battery & Range.png,E_VITARA,Future/verify lineup,Produk,PRODUCTS/E_VITARA
"Charging, Designed for Convenience.png",.png,1.483,"suzukitradajateng.co.id\assets\images\e-vitara\slideshow\Charging, Designed for Convenience.png",E_VITARA,Future/verify lineup,Produk,PRODUCTS/E_VITARA
"Driving Engineered Control, Conﬁdent Performance.png",.png,1.573,"suzukitradajateng.co.id\assets\images\e-vitara\slideshow\Driving Engineered Control, Conﬁdent Performance.png",E_VITARA,Future/verify lineup,Produk,PRODUCTS/E_VITARA
heartect.png,.png,1.801,suzukitradajateng.co.id\assets\images\e-vitara\slideshow\heartect.png,E_VITARA,Future/verify lineup,Produk,PRODUCTS/E_VITARA
1.webp,.webp,0.009,suzukitradajateng.co.id\assets\images\exterior\grand-vitara\gx\1.webp,GRAND_VITARA,Product asset,Product page + catalog,PRODUCTS/GRAND_VITARA
2.webp,.webp,0.007,suzukitradajateng.co.id\assets\images\exterior\grand-vitara\gx\2.webp,GRAND_VITARA,Product asset,Product page + catalog,PRODUCTS/GRAND_VITARA
3.webp,.webp,0.005,suzukitradajateng.co.id\assets\images\exterior\grand-vitara\gx\3.webp,GRAND_VITARA,Product asset,Product page + catalog,PRODUCTS/GRAND_VITARA
4.webp,.webp,0.006,suzukitradajateng.co.id\assets\images\exterior\grand-vitara\gx\4.webp,GRAND_VITARA,Product asset,Product page + catalog,PRODUCTS/GRAND_VITARA
7.webp,.webp,0.004,suzukitradajateng.co.id\assets\images\exterior\grand-vitara\gx\7.webp,GRAND_VITARA,Product asset,Product page + catalog,PRODUCTS/GRAND_VITARA
8.webp,.webp,0.005,suzukitradajateng.co.id\assets\images\exterior\grand-vitara\gx\8.webp,GRAND_VITARA,Product asset,Product page + catalog,PRODUCTS/GRAND_VITARA
exterior-105e1f.webp,.webp,0.007,suzukitradajateng.co.id\assets\images\exterior\gx\exterior-105e1f.webp,SHARED_EXTERIOR,Exterior,Relevant product page,COMMON/EXTERIOR
exterior-15e1f.webp,.webp,0.012,suzukitradajateng.co.id\assets\images\exterior\gx\exterior-15e1f.webp,SHARED_EXTERIOR,Exterior,Relevant product page,COMMON/EXTERIOR
exterior-25e1f.webp,.webp,0.009,suzukitradajateng.co.id\assets\images\exterior\gx\exterior-25e1f.webp,SHARED_EXTERIOR,Exterior,Relevant product page,COMMON/EXTERIOR
exterior-35e1f.webp,.webp,0.008,suzukitradajateng.co.id\assets\images\exterior\gx\exterior-35e1f.webp,SHARED_EXTERIOR,Exterior,Relevant product page,COMMON/EXTERIOR
exterior-45e1f.webp,.webp,0.012,suzukitradajateng.co.id\assets\images\exterior\gx\exterior-45e1f.webp,SHARED_EXTERIOR,Exterior,Relevant product page,COMMON/EXTERIOR
exterior-55e1f.webp,.webp,0.007,suzukitradajateng.co.id\assets\images\exterior\gx\exterior-55e1f.webp,SHARED_EXTERIOR,Exterior,Relevant product page,COMMON/EXTERIOR
exterior-65e1f.webp,.webp,0.005,suzukitradajateng.co.id\assets\images\exterior\gx\exterior-65e1f.webp,SHARED_EXTERIOR,Exterior,Relevant product page,COMMON/EXTERIOR
exterior-75e1f.webp,.webp,0.011,suzukitradajateng.co.id\assets\images\exterior\gx\exterior-75e1f.webp,SHARED_EXTERIOR,Exterior,Relevant product page,COMMON/EXTERIOR
exterior-85e1f.webp,.webp,0.006,suzukitradajateng.co.id\assets\images\exterior\gx\exterior-85e1f.webp,SHARED_EXTERIOR,Exterior,Relevant product page,COMMON/EXTERIOR
exterior-95e1f.webp,.webp,0.006,suzukitradajateng.co.id\assets\images\exterior\gx\exterior-95e1f.webp,SHARED_EXTERIOR,Exterior,Relevant product page,COMMON/EXTERIOR
exterior-15e1f.webp,.webp,0.012,suzukitradajateng.co.id\assets\images\exterior\ss\exterior-15e1f.webp,SHARED_EXTERIOR,Exterior,Relevant product page,COMMON/EXTERIOR
exterior-25e1f.webp,.webp,0.012,suzukitradajateng.co.id\assets\images\exterior\ss\exterior-25e1f.webp,SHARED_EXTERIOR,Exterior,Relevant product page,COMMON/EXTERIOR
exterior-35e1f.webp,.webp,0.007,suzukitradajateng.co.id\assets\images\exterior\ss\exterior-35e1f.webp,SHARED_EXTERIOR,Exterior,Relevant product page,COMMON/EXTERIOR
exterior-45e1f.webp,.webp,0.016,suzukitradajateng.co.id\assets\images\exterior\ss\exterior-45e1f.webp,SHARED_EXTERIOR,Exterior,Relevant product page,COMMON/EXTERIOR
exterior-55e1f.webp,.webp,0.012,suzukitradajateng.co.id\assets\images\exterior\ss\exterior-55e1f.webp,SHARED_EXTERIOR,Exterior,Relevant product page,COMMON/EXTERIOR
exterior-65e1f.webp,.webp,0.014,suzukitradajateng.co.id\assets\images\exterior\ss\exterior-65e1f.webp,SHARED_EXTERIOR,Exterior,Relevant product page,COMMON/EXTERIOR
exterior-75e1f.webp,.webp,0.016,suzukitradajateng.co.id\assets\images\exterior\ss\exterior-75e1f.webp,SHARED_EXTERIOR,Exterior,Relevant product page,COMMON/EXTERIOR
exterior-85e1f.webp,.webp,0.018,suzukitradajateng.co.id\assets\images\exterior\ss\exterior-85e1f.webp,SHARED_EXTERIOR,Exterior,Relevant product page,COMMON/EXTERIOR
Adaptive cruise control.png,.png,0.149,suzukitradajateng.co.id\assets\images\fronx-safety-support\Adaptive cruise control.png,FRONX,Product asset,Product page + homepage,PRODUCTS/FRONX
BSM.png,.png,0.134,suzukitradajateng.co.id\assets\images\fronx-safety-support\BSM.png,FRONX,Product asset,Product page + homepage,PRODUCTS/FRONX
DSBSII.png,.png,0.136,suzukitradajateng.co.id\assets\images\fronx-safety-support\DSBSII.png,FRONX,Product asset,Product page + homepage,PRODUCTS/FRONX
High Beam Assist.png,.png,0.073,suzukitradajateng.co.id\assets\images\fronx-safety-support\High Beam Assist.png,FRONX,Product asset,Product page + homepage,PRODUCTS/FRONX
HILL HOLD CONTROL.png,.png,0.548,suzukitradajateng.co.id\assets\images\fronx-safety-support\HILL HOLD CONTROL.png,FRONX,Product asset,Product page + homepage,PRODUCTS/FRONX
lane departure prevention.png,.png,0.083,suzukitradajateng.co.id\assets\images\fronx-safety-support\lane departure prevention.png,FRONX,Product asset,Product page + homepage,PRODUCTS/FRONX
lane departure warning.png,.png,0.051,suzukitradajateng.co.id\assets\images\fronx-safety-support\lane departure warning.png,FRONX,Product asset,Product page + homepage,PRODUCTS/FRONX
lane keep asisstant.png,.png,0.135,suzukitradajateng.co.id\assets\images\fronx-safety-support\lane keep asisstant.png,FRONX,Product asset,Product page + homepage,PRODUCTS/FRONX
PARKING SENSOR.png,.png,0.878,suzukitradajateng.co.id\assets\images\fronx-safety-support\PARKING SENSOR.png,FRONX,Product asset,Product page + homepage,PRODUCTS/FRONX
rear cross traffic alert.png,.png,0.137,suzukitradajateng.co.id\assets\images\fronx-safety-support\rear cross traffic alert.png,FRONX,Product asset,Product page + homepage,PRODUCTS/FRONX
vehicle swaying warning.png,.png,0.063,suzukitradajateng.co.id\assets\images\fronx-safety-support\vehicle swaying warning.png,FRONX,Product asset,Product page + homepage,PRODUCTS/FRONX
1.webp,.webp,0.009,suzukitradajateng.co.id\assets\images\interior\grand-vitara\gx\1.webp,GRAND_VITARA,Product asset,Product page + catalog,PRODUCTS/GRAND_VITARA
10.webp,.webp,0.004,suzukitradajateng.co.id\assets\images\interior\grand-vitara\gx\10.webp,GRAND_VITARA,Product asset,Product page + catalog,PRODUCTS/GRAND_VITARA
11.webp,.webp,0.007,suzukitradajateng.co.id\assets\images\interior\grand-vitara\gx\11.webp,GRAND_VITARA,Product asset,Product page + catalog,PRODUCTS/GRAND_VITARA
12.webp,.webp,0.007,suzukitradajateng.co.id\assets\images\interior\grand-vitara\gx\12.webp,GRAND_VITARA,Product asset,Product page + catalog,PRODUCTS/GRAND_VITARA
13.webp,.webp,0.007,suzukitradajateng.co.id\assets\images\interior\grand-vitara\gx\13.webp,GRAND_VITARA,Product asset,Product page + catalog,PRODUCTS/GRAND_VITARA
14.webp,.webp,0.004,suzukitradajateng.co.id\assets\images\interior\grand-vitara\gx\14.webp,GRAND_VITARA,Product asset,Product page + catalog,PRODUCTS/GRAND_VITARA
15.webp,.webp,0.007,suzukitradajateng.co.id\assets\images\interior\grand-vitara\gx\15.webp,GRAND_VITARA,Product asset,Product page + catalog,PRODUCTS/GRAND_VITARA
16.webp,.webp,0.004,suzukitradajateng.co.id\assets\images\interior\grand-vitara\gx\16.webp,GRAND_VITARA,Product asset,Product page + catalog,PRODUCTS/GRAND_VITARA
17 inch Dual - Tone Alloy Wheels.png,.png,0.174,suzukitradajateng.co.id\assets\images\interior\grand-vitara\gx\17 inch Dual - Tone Alloy Wheels.png,GRAND_VITARA,Product asset,Product page + catalog,PRODUCTS/GRAND_VITARA
17.webp,.webp,0.006,suzukitradajateng.co.id\assets\images\interior\grand-vitara\gx\17.webp,GRAND_VITARA,Product asset,Product page + catalog,PRODUCTS/GRAND_VITARA
18.webp,.webp,0.004,suzukitradajateng.co.id\assets\images\interior\grand-vitara\gx\18.webp,GRAND_VITARA,Product asset,Product page + catalog,PRODUCTS/GRAND_VITARA
19.webp,.webp,0.002,suzukitradajateng.co.id\assets\images\interior\grand-vitara\gx\19.webp,GRAND_VITARA,Product asset,Product page + catalog,PRODUCTS/GRAND_VITARA
2.webp,.webp,0.012,suzukitradajateng.co.id\assets\images\interior\grand-vitara\gx\2.webp,GRAND_VITARA,Product asset,Product page + catalog,PRODUCTS/GRAND_VITARA
20.webp,.webp,0.003,suzukitradajateng.co.id\assets\images\interior\grand-vitara\gx\20.webp,GRAND_VITARA,Product asset,Product page + catalog,PRODUCTS/GRAND_VITARA
21.webp,.webp,0.022,suzukitradajateng.co.id\assets\images\interior\grand-vitara\gx\21.webp,GRAND_VITARA,Product asset,Product page + catalog,PRODUCTS/GRAND_VITARA
22.webp,.webp,0.021,suzukitradajateng.co.id\assets\images\interior\grand-vitara\gx\22.webp,GRAND_VITARA,Product asset,Product page + catalog,PRODUCTS/GRAND_VITARA
23.webp,.webp,0.009,suzukitradajateng.co.id\assets\images\interior\grand-vitara\gx\23.webp,GRAND_VITARA,Product asset,Product page + catalog,PRODUCTS/GRAND_VITARA
24.webp,.webp,0.009,suzukitradajateng.co.id\assets\images\interior\grand-vitara\gx\24.webp,GRAND_VITARA,Product asset,Product page + catalog,PRODUCTS/GRAND_VITARA
25.webp,.webp,0.009,suzukitradajateng.co.id\assets\images\interior\grand-vitara\gx\25.webp,GRAND_VITARA,Product asset,Product page + catalog,PRODUCTS/GRAND_VITARA
26.webp,.webp,0.008,suzukitradajateng.co.id\assets\images\interior\grand-vitara\gx\26.webp,GRAND_VITARA,Product asset,Product page + catalog,PRODUCTS/GRAND_VITARA
3.webp,.webp,0.007,suzukitradajateng.co.id\assets\images\interior\grand-vitara\gx\3.webp,GRAND_VITARA,Product asset,Product page + catalog,PRODUCTS/GRAND_VITARA
4.webp,.webp,0.006,suzukitradajateng.co.id\assets\images\interior\grand-vitara\gx\4.webp,GRAND_VITARA,Product asset,Product page + catalog,PRODUCTS/GRAND_VITARA
6.webp,.webp,0.014,suzukitradajateng.co.id\assets\images\interior\grand-vitara\gx\6.webp,GRAND_VITARA,Product asset,Product page + catalog,PRODUCTS/GRAND_VITARA
